source_id,proposed_scene,upstream_dataset,upstream_id,official_source,source_url,review_url,license_evidence_url,license,license_url,author,attribution,access_date,upstream_revision_timestamp,upstream_hash,original_width,original_height,review_width,review_height,source_aspect,pressure,difficulty_tier,orientation,resolution_eligible,review_sha256,phash,review_local_filename,download_status,discovery_reason
commons-1f212c5f9c98,chinese_dense_poster,wikimedia_commons,File:2018 Rapha Taiwan Women's 100 (29775137457).jpg,https://commons.wikimedia.org/wiki/File:2018_Rapha_Taiwan_Women%27s_100_(29775137457).jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/2018_Rapha_Taiwan_Women%27s_100_%2829775137457%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/2018_Rapha_Taiwan_Women%27s_100_%2829775137457%29.jpg/1280px-2018_Rapha_Taiwan_Women%27s_100_%2829775137457%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:2018_Rapha_Taiwan_Women%27s_100_(29775137457).jpg#Licensing,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"chelsom tsai from TAIPEI, Taiwam","chelsom tsai from TAIPEI, Taiwam — 2018 Rapha Taiwan Women's 100 (29775137457).jpg — CC BY 2.0 — via Wikimedia Commons",2026-08-12,2024-12-17T23:43:38Z,sha1:12cdcac1494cc848ef92ff5921bfafd38da93a6a,6000,3376,1280,720,1.77777778,1.77777778,aspect_hard_1,landscape,true,fb578258a7e54f4ea73b3334373c590ef4d092533ea56994f672955459e399d9,ffc03d4dd556aa66,candidate_review/commons-1f212c5f9c98.bin,downloaded,Commons Chinese-language poster category; visual density review required.
commons-1ff40bb86eda,chinese_dense_poster,wikimedia_commons,File:Hong Kong 04282.JPG,https://commons.wikimedia.org/wiki/File:Hong_Kong_04282.JPG,https://upload.wikimedia.org/wikipedia/commons/5/51/Hong_Kong_04282.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Hong_Kong_04282.JPG/1280px-Hong_Kong_04282.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Hong_Kong_04282.JPG#Licensing,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Sebastian Wallroth,Sebastian Wallroth — Hong Kong 04282.JPG — CC BY 3.0 — via Wikimedia Commons,2026-08-12,2013-08-13T16:49:43Z,sha1:ba900e05fb8afc2a8333748d9b7a6ee3b065c639,4912,3264,1280,851,1.50411281,1.50411281,aspect_hard_1,landscape,true,3632f5f2350407daf1efa0d3c01d93e09b8bab1bed973094e5de6480e090b40e,87f8e0bc7f088387,candidate_review/commons-1ff40bb86eda.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed.
commons-2075b21daae7,chinese_dense_poster,wikimedia_commons,"File:Fifth Chinese Daughter (1950) dust jacket, first edition.jpg","https://commons.wikimedia.org/wiki/File:Fifth_Chinese_Daughter_(1950)_dust_jacket,_first_edition.jpg",https://upload.wikimedia.org/wikipedia/commons/5/53/Fifth_Chinese_Daughter_%281950%29_dust_jacket%2C_first_edition.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Fifth_Chinese_Daughter_%281950%29_dust_jacket%2C_first_edition.jpg/1280px-Fifth_Chinese_Daughter_%281950%29_dust_jacket%2C_first_edition.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Fifth_Chinese_Daughter_(1950)_dust_jacket,_first_edition.jpg#Licensing",Public domain,"https://commons.wikimedia.org/wiki/File:Fifth_Chinese_Daughter_(1950)_dust_jacket,_first_edition.jpg#Licensing","Photo by Mason Weymouth, Sunset Magazine Illustration by Kathryn Uhl","Photo by Mason Weymouth, Sunset Magazine Illustration by Kathryn Uhl — Fifth Chinese Daughter (1950) dust jacket, first edition.jpg — Public domain — via Wikimedia Commons",2026-08-12,2023-07-25T17:16:33Z,sha1:e2d9a10f1dcdca544b5ef87a5aa5f43766f10c95,2728,1153,1280,541,2.36598891,2.36598891,aspect_hard_2,landscape,true,26293262bf8dde4d9ae18835041526f490b7689274abdab9ca4f6bb2ea58dccd,ea386d47c56d9839,candidate_review/commons-2075b21daae7.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed.
commons-289f52b3b117,chinese_dense_poster,wikimedia_commons,File:Notice regarding temporary closure of Dongsi Shitiao Station at Xitucheng (20231120164646).jpg,https://commons.wikimedia.org/wiki/File:Notice_regarding_temporary_closure_of_Dongsi_Shitiao_Station_at_Xitucheng_(20231120164646).jpg,https://upload.wikimedia.org/wikipedia/commons/4/46/Notice_regarding_temporary_closure_of_Dongsi_Shitiao_Station_at_Xitucheng_%2820231120164646%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Notice_regarding_temporary_closure_of_Dongsi_Shitiao_Station_at_Xitucheng_%2820231120164646%29.jpg/1280px-Notice_regarding_temporary_closure_of_Dongsi_Shitiao_Station_at_Xitucheng_%2820231120164646%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Notice_regarding_temporary_closure_of_Dongsi_Shitiao_Station_at_Xitucheng_(20231120164646).jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,N509FZ,N509FZ — Notice regarding temporary closure of Dongsi Shitiao Station at Xitucheng (20231120164646).jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2023-11-20T12:30:56Z,sha1:fd2302a322ee712b11ec66450041208fbf8d6533,3912,2608,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,66b3bb10ff2e1893dc6e045119dd2d9cf83a2ddf92d0e49981fed18138a0a7af,8075768055da8ada,candidate_review/commons-289f52b3b117.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Notice_regarding_temporary_closure_of_Dongsi_Shitiao_Station_at_Xitucheng_%2820231120164646%29.jpg/1280px-Notice_regarding_temporary_closure_of_Dongsi_Shitiao_Station_at_Xitucheng_%2820231120164646%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Notice_regarding_temporary_closure_of_Dongsi_Shitiao_Station_at_Xitucheng_%2820231120164646%29.jpg/1280px-Notice_regarding_temporary_closure_of_Dongsi_Shitiao_Station_at_Xitucheng_%2820231120164646%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-2f03594080ec,chinese_dense_poster,wikimedia_commons,File:Electrification notice of Guangzhouxi-Sanyanqiao section at Zhujiang West Bridge (20180924124534).jpg,https://commons.wikimedia.org/wiki/File:Electrification_notice_of_Guangzhouxi-Sanyanqiao_section_at_Zhujiang_West_Bridge_(20180924124534).jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Electrification_notice_of_Guangzhouxi-Sanyanqiao_section_at_Zhujiang_West_Bridge_%2820180924124534%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Electrification_notice_of_Guangzhouxi-Sanyanqiao_section_at_Zhujiang_West_Bridge_%2820180924124534%29.jpg/1280px-Electrification_notice_of_Guangzhouxi-Sanyanqiao_section_at_Zhujiang_West_Bridge_%2820180924124534%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Electrification_notice_of_Guangzhouxi-Sanyanqiao_section_at_Zhujiang_West_Bridge_(20180924124534).jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,N509FZ,N509FZ — Electrification notice of Guangzhouxi-Sanyanqiao section at Zhujiang West Bridge (20180924124534).jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2018-09-24T11:11:00Z,sha1:d4a87edde235ea2d5c7f1c823011ec33a9fbb6f1,4608,3072,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,f556ae864e4605d5a494e931d15ea00d69abef972dd497084b26eaff1dde0e03,ddefa78d0889aab4,candidate_review/commons-2f03594080ec.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Electrification_notice_of_Guangzhouxi-Sanyanqiao_section_at_Zhujiang_West_Bridge_%2820180924124534%29.jpg/1280px-Electrification_notice_of_Guangzhouxi-Sanyanqiao_section_at_Zhujiang_West_Bridge_%2820180924124534%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Electrification_notice_of_Guangzhouxi-Sanyanqiao_section_at_Zhujiang_West_Bridge_%2820180924124534%29.jpg/1280px-Electrification_notice_of_Guangzhouxi-Sanyanqiao_section_at_Zhujiang_West_Bridge_%2820180924124534%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-32f56b53027e,chinese_dense_poster,wikimedia_commons,File:90727365 at Xinjiekou Huokou (20211014172243).jpg,https://commons.wikimedia.org/wiki/File:90727365_at_Xinjiekou_Huokou_(20211014172243).jpg,https://upload.wikimedia.org/wikipedia/commons/1/14/90727365_at_Xinjiekou_Huokou_%2820211014172243%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/90727365_at_Xinjiekou_Huokou_%2820211014172243%29.jpg/1280px-90727365_at_Xinjiekou_Huokou_%2820211014172243%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:90727365_at_Xinjiekou_Huokou_(20211014172243).jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,N509FZ,N509FZ — 90727365 at Xinjiekou Huokou (20211014172243).jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2021-10-14T15:33:23Z,sha1:793d172da669979a234ebb22dcbe358c6171ed2d,5720,3813,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,254e46f2c7078e6e66fa52916288e737962bdb8be488e2e47ba6a64325255bdb,bb1e047b74b915d3,candidate_review/commons-32f56b53027e.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/90727365_at_Xinjiekou_Huokou_%2820211014172243%29.jpg/1280px-90727365_at_Xinjiekou_Huokou_%2820211014172243%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/90727365_at_Xinjiekou_Huokou_%2820211014172243%29.jpg/1280px-90727365_at_Xinjiekou_Huokou_%2820211014172243%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-4120c53134c1,chinese_dense_poster,wikimedia_commons,"File:Communist China in 1952 art, from- China Mainland Today - NARA - 5729930 (cropped).jpg","https://commons.wikimedia.org/wiki/File:Communist_China_in_1952_art,_from-_China_Mainland_Today_-_NARA_-_5729930_(cropped).jpg",https://upload.wikimedia.org/wikipedia/commons/f/fd/Communist_China_in_1952_art%2C_from-_China_Mainland_Today_-_NARA_-_5729930_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Communist_China_in_1952_art%2C_from-_China_Mainland_Today_-_NARA_-_5729930_%28cropped%29.jpg/1280px-Communist_China_in_1952_art%2C_from-_China_Mainland_Today_-_NARA_-_5729930_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Communist_China_in_1952_art,_from-_China_Mainland_Today_-_NARA_-_5729930_(cropped).jpg#Licensing",Public domain,"https://commons.wikimedia.org/wiki/File:Communist_China_in_1952_art,_from-_China_Mainland_Today_-_NARA_-_5729930_(cropped).jpg#Licensing",Unknown author Unknown author or not provided,"Unknown author Unknown author or not provided — Communist China in 1952 art, from- China Mainland Today - NARA - 5729930 (cropped).jpg — Public domain — via Wikimedia Commons",2026-08-12,2019-12-15T19:25:47Z,sha1:435f2a39afde6dd028be644fa995527b72434c13,1877,932,1280,636,2.01257862,2.01257862,aspect_hard_2,landscape,true,dfd1615938a5126fa415aeca01b3d6b160177df4d287986fe4cc44840bfce211,ab23e634f0289fb6,candidate_review/commons-4120c53134c1.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Communist_China_in_1952_art%2C_from-_China_Mainland_Today_-_NARA_-_5729930_%28cropped%29.jpg/1280px-Communist_China_in_1952_art%2C_from-_China_Mainland_Today_-_NARA_-_5729930_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Communist_China_in_1952_art%2C_from-_China_Mainland_Today_-_NARA_-_5729930_%28cropped%29.jpg/1280px-Communist_China_in_1952_art%2C_from-_China_Mainland_Today_-_NARA_-_5729930_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-4d536d9f0f2e,chinese_dense_poster,wikimedia_commons,File:Circle in propaganda.jpg,https://commons.wikimedia.org/wiki/File:Circle_in_propaganda.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Circle_in_propaganda.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Circle_in_propaganda.jpg/1280px-Circle_in_propaganda.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Circle_in_propaganda.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Midip,Midip — Circle in propaganda.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2020-01-10T07:20:17Z,sha1:1f3b05089571802c459c6fae0b279e8afbaad061,1379,651,1280,604,2.11920530,2.11920530,aspect_hard_2,landscape,true,38380cf9544f7799c4bbb7258c017947ab90a6e9b21f8b84d9ab267cdce063c4,9c476938f59ac28d,candidate_review/commons-4d536d9f0f2e.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Circle_in_propaganda.jpg/1280px-Circle_in_propaganda.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-4f5e68bedb00,chinese_dense_poster,wikimedia_commons,File:Hong Kong Disneyland (10098283603) (cropped).jpg,https://commons.wikimedia.org/wiki/File:Hong_Kong_Disneyland_(10098283603)_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Hong_Kong_Disneyland_%2810098283603%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/d/dd/Hong_Kong_Disneyland_%2810098283603%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Hong_Kong_Disneyland_(10098283603)_(cropped).jpg#Licensing,CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,"Gary Todd from Xinzheng, China","Gary Todd from Xinzheng, China — Hong Kong Disneyland (10098283603) (cropped).jpg — CC0 — via Wikimedia Commons",2026-08-12,2023-01-09T21:42:51Z,sha1:37fdc880455df3ffa2c59dc2ef4c9f5c2bc88b3b,987,2236,987,2236,0.44141324,2.26545086,aspect_hard_2,portrait,true,1499a915b0db8a5bd1355e61b5ff80df07e827bc7ca50788a59d37d747b43a9b,d1da232f3e486b16,candidate_review/commons-4f5e68bedb00.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/d/dd/Hong_Kong_Disneyland_%2810098283603%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
commons-94832ce9dc9c,chinese_dense_poster,wikimedia_commons,File:International Women's Day (12784978055).jpg,https://commons.wikimedia.org/wiki/File:International_Women%27s_Day_(12784978055).jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/International_Women%27s_Day_%2812784978055%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/International_Women%27s_Day_%2812784978055%29.jpg/1280px-International_Women%27s_Day_%2812784978055%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:International_Women%27s_Day_(12784978055).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Archives New Zealand from New Zealand,Archives New Zealand from New Zealand — International Women's Day (12784978055).jpg — CC BY-SA 2.0 — via Wikimedia Commons,2026-08-12,2016-02-18T10:44:54Z,sha1:9e31eaf610014296ddd1cf449c903585154050fa,10771,2900,1280,345,3.71014493,3.71014493,aspect_extreme,landscape,true,54409410be91a02f70ddd6b01404ee6d483cd5d468271cfafedd1904d9aea4e0,da2ba530e54ad9d5,candidate_review/commons-94832ce9dc9c.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/International_Women%27s_Day_%2812784978055%29.jpg/1280px-International_Women%27s_Day_%2812784978055%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/International_Women%27s_Day_%2812784978055%29.jpg/1280px-International_Women%27s_Day_%2812784978055%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-961a33312ce2,chinese_dense_poster,wikimedia_commons,"File:1944 poster with soldier, Main building of the Kyoto Railway Museum 068 (cropped).jpg","https://commons.wikimedia.org/wiki/File:1944_poster_with_soldier,_Main_building_of_the_Kyoto_Railway_Museum_068_(cropped).jpg",https://upload.wikimedia.org/wikipedia/commons/7/79/1944_poster_with_soldier%2C_Main_building_of_the_Kyoto_Railway_Museum_068_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/1944_poster_with_soldier%2C_Main_building_of_the_Kyoto_Railway_Museum_068_%28cropped%29.jpg/1280px-1944_poster_with_soldier%2C_Main_building_of_the_Kyoto_Railway_Museum_068_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:1944_poster_with_soldier,_Main_building_of_the_Kyoto_Railway_Museum_068_(cropped).jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Brakeet,"Brakeet — 1944 poster with soldier, Main building of the Kyoto Railway Museum 068 (cropped).jpg — CC0 — via Wikimedia Commons",2026-08-12,2021-01-27T03:07:02Z,sha1:28d7ed4537eaeeeb95d347826050a6688ed7a3ee,1622,790,1280,623,2.05457464,2.05457464,aspect_hard_2,landscape,true,59736969ae48f18e7debfa354a633fe06fd59bbee8d6feb39911ccc7e2b8855e,9410cde68f8ee067,candidate_review/commons-961a33312ce2.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/1944_poster_with_soldier%2C_Main_building_of_the_Kyoto_Railway_Museum_068_%28cropped%29.jpg/1280px-1944_poster_with_soldier%2C_Main_building_of_the_Kyoto_Railway_Museum_068_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/1944_poster_with_soldier%2C_Main_building_of_the_Kyoto_Railway_Museum_068_%28cropped%29.jpg/1280px-1944_poster_with_soldier%2C_Main_building_of_the_Kyoto_Railway_Museum_068_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/1944_poster_with_soldier%2C_Main_building_of_the_Kyoto_Railway_Museum_068_%28cropped%29.jpg/1280px-1944_poster_with_soldier%2C_Main_building_of_the_Kyoto_Railway_Museum_068_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-9eeb42c822f0,chinese_dense_poster,wikimedia_commons,File:China Life notice CDN19850329P1.jpg,https://commons.wikimedia.org/wiki/File:China_Life_notice_CDN19850329P1.jpg,https://upload.wikimedia.org/wikipedia/commons/c/ce/China_Life_notice_CDN19850329P1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/c/ce/China_Life_notice_CDN19850329P1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:China_Life_notice_CDN19850329P1.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:China_Life_notice_CDN19850329P1.jpg#Licensing,Solomon203,Solomon203 — China Life notice CDN19850329P1.jpg — Public domain — via Wikimedia Commons,2026-08-12,2022-01-16T01:33:34Z,sha1:83535a1391ba179374afa41738683fe2eb25d6d9,510,1825,510,1825,0.27945205,3.57843137,aspect_extreme,portrait,true,686659a0b153a70c9ad6a015f928875954fa5013f80f24044888c52f245241cf,f0f85c1bcdcec04c,candidate_review/commons-9eeb42c822f0.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/c/ce/China_Life_notice_CDN19850329P1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/c/ce/China_Life_notice_CDN19850329P1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
commons-e7b2d41877fe,chinese_dense_poster,wikimedia_commons,File:Chinese Puzzle ball.jpg,https://commons.wikimedia.org/wiki/File:Chinese_Puzzle_ball.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cf/Chinese_Puzzle_ball.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/c/cf/Chinese_Puzzle_ball.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Chinese_Puzzle_ball.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Chinese_Puzzle_ball.jpg#Licensing,Unknown author Unknown author,Unknown author Unknown author — Chinese Puzzle ball.jpg — Public domain — via Wikimedia Commons,2026-08-12,2024-04-23T13:48:11Z,sha1:641d327d69e2561d1c677d99a23e5c0e3dacac09,1280,640,1280,640,2.00000000,2.00000000,aspect_hard_2,landscape,true,aaf58344ddf67135738bc947bed739e9120c4a452776e37359bd9df1d0c3df9e,b4b06b2f99483e36,candidate_review/commons-e7b2d41877fe.bin,downloaded,Commons Chinese-poster search; scene remains unreviewed. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/c/cf/Chinese_Puzzle_ball.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/c/cf/Chinese_Puzzle_ball.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
